time_s,target_azimuth_deg,target_elevation_deg,imu_roll_deg,imu_pitch_deg,qpd_error_x,qpd_error_y
163.55000,120.07992,29.88059,6.31000,-4.99950,0.17468,0.03776
163.56000,120.04919,29.92910,6.12365,-5.28363,0.20206,0.00920
163.57000,120.06616,29.95626,6.22358,-4.94095,0.16781,0.03425
163.58000,120.08450,29.97849,6.40369,-4.95602,0.18257,0.01544
163.59000,119.97984,30.02748,6.21388,-4.78610,0.16528,0.00368
163.60000,120.18460,29.92141,6.31384,-5.11756,0.16658,0.00273
163.61000,120.02893,29.91799,6.39262,-5.25484,0.19572,0.01820
163.62000,120.03457,29.93849,6.11764,-4.80508,0.16397,0.00912
163.63000,120.11909,29.96404,6.04579,-5.33574,0.15737,-0.00205
163.64000,120.01009,29.96297,6.00639,-5.14956,0.17257,0.01631
163.65000,120.01357,29.86125,6.14304,-5.05947,0.17323,0.01550
163.66000,119.96858,29.79906,6.03364,-5.29712,0.18665,-0.02611
163.67000,120.04319,29.85143,5.85263,-5.36156,0.17080,0.01230
163.68000,119.94310,29.82245,5.84984,-5.42811,0.16408,0.01264
163.69000,120.07620,29.96150,6.46544,-5.55431,0.18761,0.01082
163.70000,120.14441,29.92482,6.19370,-5.26866,0.16235,0.01058
163.71000,119.96325,29.85036,5.69907,-5.56790,0.17326,-0.01277
163.72000,120.11533,30.03639,5.88389,-5.83240,0.17182,-0.00242
163.73000,120.06200,30.01101,5.84513,-5.85862,0.18263,-0.00629
163.74000,120.02564,30.14353,5.53577,-5.70563,0.19787,-0.00171
163.75000,119.98283,29.83503,5.53204,-5.69910,0.15738,-0.00222
163.76000,120.01600,29.92127,5.50663,-5.32620,0.16711,-0.01582
163.77000,119.89342,29.94644,6.10007,-5.53248,0.17887,-0.00293
163.78000,120.07242,29.82557,5.26254,-5.59804,0.15238,-0.00142
163.79000,120.13555,30.00931,5.50384,-5.76922,0.16598,-0.00040
163.80000,120.19283,29.83098,5.64840,-5.85443,0.17977,0.00550
163.81000,120.07111,29.92553,5.01345,-5.57356,0.16395,0.01072
163.82000,119.98337,29.84504,5.47249,-5.88561,0.16506,-0.02167
163.83000,120.14240,30.02589,5.61395,-5.85358,0.18235,-0.01418
163.84000,120.06973,29.97059,5.23731,-6.02572,0.17895,-0.00068
163.85000,120.12921,29.93574,5.30779,-6.08464,0.17107,-0.01321
163.86000,120.07419,29.92351,5.31065,-6.05418,0.17186,0.01141
163.87000,120.13965,29.94674,5.24079,-6.05219,0.14093,-0.01822
163.88000,120.07392,29.80067,5.16038,-5.91698,0.17167,-0.00841
163.89000,120.08946,29.88538,5.19720,-5.96488,0.13577,-0.01181
163.90000,120.16335,29.96176,5.03410,-6.08412,0.17612,-0.00808
163.91000,120.05716,29.94091,5.28273,-5.99066,0.18665,-0.02268
163.92000,120.05487,29.94836,4.94178,-5.96443,0.17005,-0.01833
163.93000,120.12356,29.73879,4.99079,-6.18239,0.16400,-0.01211
163.94000,120.00254,30.02117,5.06119,-6.28091,0.14357,-0.02043
163.95000,120.09893,29.80930,4.66733,-6.34564,0.15827,-0.01251
163.96000,119.89581,29.90067,4.69069,-6.60826,0.15072,-0.00504
163.97000,120.12252,29.76531,5.17254,-6.23907,0.16857,-0.02478
163.98000,120.01539,29.86078,4.64566,-6.41548,0.16651,-0.02442
163.99000,119.97127,30.07103,4.84718,-6.64473,0.17236,-0.03564
164.00000,120.08251,29.95437,4.97247,-6.68041,0.14993,-0.01109
164.01000,120.07983,29.86348,4.81217,-6.43802,0.16625,-0.02976
164.02000,120.02065,29.90848,4.47291,-6.47101,0.17915,-0.02500
164.03000,120.11950,29.91489,4.71285,-6.41132,0.15475,0.01988
164.04000,120.17213,29.91640,4.36387,-6.35166,0.15379,-0.02854
164.05000,120.22296,29.96371,4.60910,-6.61087,0.16720,-0.03651
164.06000,120.10871,29.80779,4.48741,-6.64035,0.13939,-0.03153
164.07000,120.06308,29.96803,4.54515,-6.81337,0.13954,-0.04112
164.08000,120.07378,29.93334,4.42623,-6.76972,0.16547,-0.03035
164.09000,119.98569,30.04154,4.31825,-6.81541,0.15285,-0.03178
164.10000,119.90643,29.98833,4.51703,-6.78265,0.14169,-0.04023
164.11000,120.27666,29.80122,4.53146,-6.29862,0.15994,-0.03583
164.12000,119.88247,30.02343,4.36926,-6.76397,0.15128,-0.02283
164.13000,120.09659,29.94975,4.43777,-6.74425,0.11918,-0.02706
164.14000,120.01789,29.82938,3.97716,-6.72891,0.13093,-0.04445
164.15000,120.03209,29.85549,3.92197,-7.15264,0.13219,-0.03241
164.16000,120.10008,30.08702,3.99420,-7.00437,0.13898,-0.02331
164.17000,120.08912,29.84322,3.92913,-6.96161,0.12582,-0.02890
164.18000,119.99720,29.96467,3.90920,-6.87912,0.14459,-0.03818
164.19000,120.04788,29.96147,4.05505,-6.91873,0.15580,-0.03999
164.20000,120.08711,29.93339,3.75580,-7.15557,0.14301,-0.00018
164.21000,120.13263,29.79748,4.00828,-7.00544,0.11810,-0.03787
164.22000,120.02158,29.95681,3.50408,-6.86307,0.14653,-0.04869
164.23000,120.15406,29.94001,3.69018,-6.68794,0.14285,-0.02187
164.24000,120.12470,29.80164,3.67742,-6.89335,0.13850,-0.05037
164.25000,120.13235,29.88611,3.85255,-6.92254,0.15668,-0.01339
164.26000,120.09924,29.88874,3.68142,-7.20166,0.12345,-0.03608
164.27000,120.11934,30.00608,3.63580,-7.46908,0.15762,-0.04740
164.28000,120.08126,29.93678,3.61984,-7.05247,0.14803,-0.05412
164.29000,120.13816,29.90137,3.50217,-7.25309,0.14945,-0.06965
164.30000,120.11125,29.84441,3.42072,-7.22932,0.14623,-0.03842
164.31000,120.12689,29.82186,3.14895,-7.29925,0.12577,-0.03765
164.32000,119.94633,29.88110,3.22352,-7.35305,0.13307,-0.03485
164.33000,120.11430,29.92451,3.20769,-7.00547,0.15127,-0.05576
164.34000,120.05383,29.99179,3.04156,-7.22674,0.12389,-0.02502
164.35000,120.03038,29.88738,2.96806,-7.31045,0.13015,-0.05424
164.36000,120.22916,29.83471,3.02902,-7.25014,0.12909,-0.06366
164.37000,120.23016,29.96853,3.27941,-7.34123,0.13782,-0.05416
164.38000,119.93274,29.91524,3.20521,-7.19124,0.13850,-0.05481
164.39000,120.07802,30.02964,2.97219,-7.34791,0.12968,-0.05467
164.40000,120.13743,29.89956,2.91905,-7.38005,0.09083,-0.04773
164.41000,119.99981,29.84567,2.97264,-7.57264,0.11796,-0.05193
164.42000,120.21923,29.81375,2.78315,-7.58233,0.11675,-0.04976
164.43000,119.95829,29.77553,2.68592,-7.51403,0.12454,-0.05150
164.44000,120.00185,29.82635,2.48723,-7.85294,0.13942,-0.04859
164.45000,120.02542,29.99767,2.79952,-7.33033,0.11804,-0.06006
164.46000,120.05168,29.76866,2.81377,-7.67094,0.11694,-0.02918
164.47000,120.20540,29.89017,2.59800,-7.52435,0.12794,-0.04315
164.48000,120.11923,29.94190,2.37292,-7.60086,0.11328,-0.06803
164.49000,120.13992,29.92390,2.48026,-7.76456,0.11885,-0.04433
164.50000,119.97828,30.04800,2.39863,-7.66413,0.10502,-0.04363
164.51000,120.14775,29.93927,2.43091,-7.60384,0.08963,-0.05321
164.52000,120.17732,29.91230,2.36942,-7.75183,0.09983,-0.04227
164.53000,120.10869,29.92370,2.21030,-7.68439,0.12584,-0.05070
164.54000,120.03725,29.98169,2.17848,-7.60780,0.11416,-0.08498
164.55000,120.12400,29.90912,2.26691,-7.87864,0.09125,-0.07944
164.56000,120.09510,29.91700,2.09779,-7.85793,0.09860,-0.05237
164.57000,120.11636,29.88218,2.35734,-8.01509,0.12470,-0.08357
164.58000,120.14874,29.86952,2.00935,-7.78936,0.11134,-0.04957
164.59000,120.05862,29.75221,1.85826,-7.71435,0.10819,-0.06526
164.60000,120.18991,29.91818,1.89869,-7.64395,0.11435,-0.05651
164.61000,120.05995,29.87097,1.91205,-7.92325,0.09976,-0.05427
164.62000,120.12074,29.98152,2.05119,-7.55755,0.08942,-0.06118
164.63000,120.04722,29.93665,1.91056,-7.80229,0.09229,-0.04553
164.64000,120.02386,29.86758,1.74965,-7.40414,0.08858,-0.05927
164.65000,119.96696,30.04056,1.68243,-7.75346,0.08533,-0.08665
164.66000,120.07539,29.84230,1.68517,-7.69221,0.11093,-0.07810
164.67000,119.88120,29.79763,1.70846,-7.94382,0.09644,-0.07131
164.68000,120.01075,29.79738,1.76558,-7.74538,0.08891,-0.05639
164.69000,120.18879,29.81827,1.42215,-7.96241,0.11254,-0.08260
164.70000,120.08859,30.01630,1.26621,-7.59989,0.09147,-0.07390
164.71000,120.11700,29.97207,1.12557,-7.81413,0.08161,-0.07005
164.72000,120.14426,29.79839,1.57674,-8.09269,0.09594,-0.07605
164.73000,119.97977,29.86927,1.12172,-7.89302,0.09374,-0.06748
164.74000,120.11260,29.92657,1.51398,-7.81066,0.09124,-0.09018
164.75000,120.10398,29.95588,1.12825,-7.81549,0.10726,-0.08036
164.76000,120.09795,30.01261,0.84930,-7.88503,0.09246,-0.07273
164.77000,119.97229,29.91484,1.65312,-8.00425,0.09550,-0.08960
164.78000,120.07917,29.98867,1.19460,-7.94266,0.08754,-0.08419
164.79000,120.03037,29.89648,0.90616,-7.97157,0.07115,-0.06456
164.80000,120.18008,29.96479,1.04008,-8.04912,0.08953,-0.09731
164.81000,120.12787,29.91522,1.04083,-8.06483,0.06536,-0.09952
164.82000,120.04119,29.96479,1.01134,-7.99030,0.09397,-0.09981
164.83000,120.08214,29.87573,1.05333,-7.95022,0.09904,-0.06998
164.84000,120.09022,29.99133,0.78888,-8.14992,0.09436,-0.09311
164.85000,120.07207,29.85021,0.67770,-8.00190,0.07183,-0.08250
164.86000,120.19746,30.02761,0.76841,-7.68106,0.07251,-0.05435
164.87000,120.03351,29.89192,0.75176,-8.02743,0.07252,-0.10003
164.88000,120.03380,29.82122,0.58503,-8.06585,0.08632,-0.07972
164.89000,120.12419,29.88162,0.57115,-8.13650,0.08934,-0.09651
164.90000,120.14925,29.97729,0.46678,-7.95911,0.06610,-0.08578
164.91000,120.12565,29.98226,0.52696,-7.99416,0.06884,-0.05585
164.92000,120.11009,29.93513,0.24283,-8.01302,0.07706,-0.09454
164.93000,120.13956,29.81401,0.45671,-7.69505,0.06221,-0.09914
164.94000,120.21190,29.95693,0.32415,-8.04869,0.08052,-0.07415
164.95000,120.13660,30.00038,0.70603,-8.35579,0.04371,-0.08208
164.96000,120.16006,29.90937,0.26118,-8.09106,0.07643,-0.06503
164.97000,120.13826,29.91568,0.09400,-7.65178,0.06075,-0.07151
164.98000,120.07275,29.97875,0.44837,-8.21743,0.06073,-0.07931
164.99000,119.99867,29.94843,0.02254,-8.01484,0.09089,-0.08356
165.00000,119.98225,29.86493,0.12153,-8.00495,0.08871,-0.08212
165.01000,119.99075,29.81948,-0.33906,-8.38361,0.06079,-0.07243
165.02000,120.03911,29.95669,0.02361,-7.98644,0.07996,-0.09082
165.03000,120.09736,29.95836,0.10755,-8.24123,0.05652,-0.09150
165.04000,120.06693,30.01153,-0.47242,-8.16386,0.06547,-0.08849
165.05000,120.20069,29.88862,-0.05198,-7.89594,0.07067,-0.09602
165.06000,120.13236,29.86107,-0.04167,-7.88826,0.05249,-0.08287
165.07000,120.03588,29.83142,-0.20234,-7.86335,0.03960,-0.09829
165.08000,120.04640,29.95216,-0.10641,-7.84071,0.04940,-0.08509
165.09000,120.08305,29.95413,-0.41779,-8.10217,0.05749,-0.09405
165.10000,120.10020,29.92968,-0.54098,-7.80635,0.06701,-0.08820
165.11000,120.06274,29.93196,-0.56305,-8.09236,0.05453,-0.09512
165.12000,120.10852,29.82319,-0.84020,-8.15528,0.08885,-0.09127
165.13000,120.06638,29.82829,-0.53603,-7.78244,0.05804,-0.10858
165.14000,120.14796,29.89740,-0.72752,-8.14349,0.04044,-0.10439
165.15000,120.07661,29.87231,-0.78911,-8.23028,0.04366,-0.08852
165.16000,120.05618,29.86601,-1.01597,-7.99890,0.04721,-0.09325
165.17000,120.17778,30.01994,-0.87845,-7.92894,0.03823,-0.09431
165.18000,120.12081,29.87365,-1.08257,-7.53696,0.04457,-0.11528
165.19000,120.11207,29.86015,-0.97269,-7.68895,0.05208,-0.10971
165.20000,120.04119,29.89912,-0.86271,-7.96819,0.04993,-0.10146
165.21000,120.19412,29.76003,-1.47197,-7.96148,0.05563,-0.10339
165.22000,120.19141,29.83650,-1.08623,-8.09360,0.06612,-0.10254
165.23000,120.14892,29.90656,-1.20636,-7.93227,0.02487,-0.10504
165.24000,119.96733,29.98943,-0.86915,-8.07684,0.04213,-0.08225
165.25000,120.06305,29.94533,-1.26294,-7.87971,0.03074,-0.07492
165.26000,120.08591,29.80445,-1.46166,-8.19027,0.04426,-0.10270
165.27000,120.08520,29.90197,-1.05198,-7.96693,0.03871,-0.10795
165.28000,120.15400,29.89099,-1.32817,-8.28303,0.03756,-0.11609
165.29000,120.14212,29.82203,-1.16606,-7.84970,0.02496,-0.07972
165.30000,120.06351,29.81658,-1.53643,-7.74141,0.04609,-0.11148
165.31000,120.12273,29.82483,-1.56066,-7.60993,0.03394,-0.11168
165.32000,119.99557,30.00771,-1.78815,-8.08841,0.02530,-0.12246
165.33000,120.16023,29.97165,-1.58407,-7.95351,0.03479,-0.11233
165.34000,120.00425,29.86370,-1.86834,-7.83878,0.03719,-0.07973
165.35000,120.02703,29.87031,-1.57638,-7.83018,0.02347,-0.10954
165.36000,120.00368,29.71480,-1.96732,-8.07476,0.04512,-0.10296
165.37000,119.95230,29.97913,-1.77754,-7.48324,0.02524,-0.10621
165.38000,120.15762,29.76622,-1.88894,-7.78984,0.03160,-0.11896
165.39000,119.99681,29.79904,-2.10778,-7.83149,0.00999,-0.12142
165.40000,119.98637,29.78440,-2.12809,-7.55635,0.02553,-0.11339
165.41000,120.17188,29.87565,-2.03271,-7.98766,0.01564,-0.11698
165.42000,120.07646,29.81162,-2.04055,-7.59064,0.01103,-0.10953
165.43000,120.09519,29.92989,-2.32364,-7.47711,0.02708,-0.12860
165.44000,120.06435,29.81052,-2.37620,-7.98167,0.03123,-0.10547
165.45000,120.04821,29.95892,-2.15431,-7.74810,0.02828,-0.10543
165.46000,120.06639,29.86336,-2.51026,-7.60663,-0.00860,-0.10041
165.47000,119.97379,29.98349,-2.55915,-7.97256,0.03053,-0.09582
165.48000,120.10716,29.78462,-2.19851,-7.22456,0.03102,-0.11265
165.49000,120.03128,29.98612,-2.53635,-7.76978,0.00773,-0.13271
165.50000,119.83331,29.87731,-2.50118,-7.85181,0.02079,-0.12086
165.51000,120.21680,29.81991,-2.38455,-7.66374,0.05119,-0.13006
165.52000,119.96299,29.91223,-2.37915,-7.51196,0.02007,-0.10380
165.53000,119.99209,30.01237,-2.41016,-7.58066,0.03709,-0.10859
165.54000,120.00851,29.88808,-2.57763,-7.48510,-0.00786,-0.10604
165.55000,120.06495,29.80403,-2.87117,-7.55696,0.01742,-0.11509
165.56000,120.01849,30.00574,-2.69970,-7.29205,-0.00150,-0.12441
165.57000,120.13392,29.77953,-2.73320,-7.47019,0.00584,-0.11689
165.58000,120.01642,29.84419,-2.60793,-7.43020,0.02569,-0.11653
165.59000,120.09169,29.89059,-2.72705,-7.21261,0.01469,-0.12825
165.60000,120.15103,29.93901,-2.78290,-7.78519,-0.00055,-0.12691
165.61000,120.21188,29.97535,-2.89870,-7.24012,0.00469,-0.10326
165.62000,120.03548,29.92036,-3.18567,-7.54858,-0.00114,-0.10898
165.63000,120.02572,29.81405,-3.13210,-7.51265,0.00210,-0.11319
165.64000,120.03308,29.85831,-3.46739,-7.09504,-0.00086,-0.13540
165.65000,119.98687,30.03574,-3.22823,-7.37620,0.00327,-0.12638
165.66000,120.02859,29.93532,-3.32641,-7.30648,0.01512,-0.13943
165.67000,120.16785,29.87322,-3.57970,-7.54588,0.00655,-0.12772
165.68000,120.05770,29.83727,-3.35532,-7.47759,-0.01868,-0.14391
165.69000,120.06285,30.05896,-3.64100,-7.44456,-0.00685,-0.10218
165.70000,120.08648,29.82544,-3.46767,-6.99231,0.00837,-0.13079
165.71000,120.01378,29.88734,-3.78224,-7.20762,0.00912,-0.11038
165.72000,119.99994,29.92678,-3.42733,-7.22577,0.02237,-0.12851
165.73000,120.00645,29.94446,-3.33071,-7.10568,-0.01138,-0.11810
165.74000,120.02473,29.98037,-3.53676,-7.14750,-0.00364,-0.14633
165.75000,120.03383,29.76589,-3.37633,-7.48295,-0.01924,-0.13110
165.76000,119.99922,29.78818,-3.83879,-7.22286,-0.03489,-0.12631
165.77000,120.09318,29.94953,-3.84905,-7.34428,-0.01769,-0.09373
165.78000,120.04990,29.87169,-3.72372,-7.16681,-0.01571,-0.14879
165.79000,120.12234,29.89233,-3.87228,-7.00863,-0.01414,-0.13819
165.80000,120.09656,29.81845,-4.17813,-7.27073,-0.04267,-0.13160
165.81000,120.30605,29.79179,-4.05695,-7.07522,-0.01312,-0.14012
165.82000,120.03088,30.04117,-3.76364,-7.12195,-0.03596,-0.12461
165.83000,120.09982,29.85223,-3.66228,-6.91069,-0.02798,-0.14811
165.84000,120.13321,29.93054,-3.89345,-7.02805,-0.02796,-0.14993
165.85000,120.04276,29.81514,-3.89527,-6.94512,-0.01692,-0.14808
165.86000,120.09017,29.86638,-4.02090,-7.15153,-0.03831,-0.12622
165.87000,120.10001,29.95030,-4.09917,-7.01468,-0.02672,-0.12599
165.88000,120.10536,29.96565,-4.09263,-7.10792,-0.02481,-0.15843
165.89000,119.94841,29.89739,-4.42523,-6.94789,-0.02162,-0.13527
165.90000,120.20230,29.98909,-3.98991,-6.57355,-0.03609,-0.13645
165.91000,120.12162,29.91377,-4.48076,-6.64375,-0.05394,-0.12719
165.92000,119.98935,30.05615,-4.55349,-6.77417,-0.02198,-0.11626
165.93000,120.10754,29.94197,-4.34678,-6.66714,-0.01687,-0.14946
165.94000,120.07046,29.74390,-4.32027,-6.58244,-0.02453,-0.16016
165.95000,120.02427,29.82560,-4.20605,-6.51003,-0.01324,-0.14656
165.96000,120.17105,30.13465,-4.44497,-6.56490,-0.03679,-0.13638
165.97000,120.10178,29.89141,-4.51109,-6.36183,-0.03584,-0.14948
165.98000,120.16050,29.88053,-4.50447,-6.49668,-0.02600,-0.13219
165.99000,120.16968,29.88519,-4.96059,-6.49498,-0.00898,-0.14015
166.00000,120.09073,29.90576,-4.47220,-6.35473,-0.03671,-0.14624
166.01000,119.97801,29.88809,-5.20673,-6.51110,-0.04463,-0.13836
166.02000,120.09048,29.88639,-4.81757,-6.54954,-0.04015,-0.13550
166.03000,120.04820,29.81789,-5.08225,-6.43640,-0.03964,-0.14816
166.04000,120.04176,29.83236,-4.77678,-6.18223,-0.03965,-0.14755
166.05000,120.03072,29.94364,-4.43116,-6.46156,-0.03810,-0.13368
166.06000,120.06659,29.94022,-5.08612,-6.75030,-0.03589,-0.16406
166.07000,120.11306,29.93439,-4.78758,-5.88914,-0.01790,-0.13387
166.08000,120.03364,29.90434,-4.85054,-6.37843,-0.02744,-0.14749
166.09000,120.13996,30.00245,-4.86850,-6.18182,-0.06432,-0.14594
166.10000,120.17192,29.95121,-5.04187,-6.02006,-0.03442,-0.13859
166.11000,120.19324,29.84856,-5.26757,-5.91001,-0.05032,-0.13098
166.12000,119.95699,29.80320,-5.06943,-6.08376,-0.03788,-0.14285
166.13000,120.01440,29.94093,-5.09077,-6.25569,-0.05943,-0.17054
166.14000,120.05021,30.03735,-5.42840,-6.07345,-0.03365,-0.17309
166.15000,120.15251,29.99889,-5.19552,-6.12440,-0.05895,-0.14193
166.16000,119.99077,29.78574,-5.13839,-5.97410,-0.04607,-0.13099
166.17000,120.09773,29.94068,-5.52918,-5.87465,-0.05915,-0.14497
166.18000,120.13548,29.97928,-5.74509,-5.64283,-0.06147,-0.15176
166.19000,119.99884,29.89444,-5.82858,-5.68924,-0.04673,-0.13871
166.20000,120.02131,29.98796,-5.43738,-5.86636,-0.05637,-0.13445
166.21000,120.29382,29.83973,-5.50785,-5.92469,-0.04192,-0.14006
166.22000,120.07064,29.69803,-5.43720,-5.69901,-0.08430,-0.15411
166.23000,120.00996,30.12174,-5.40616,-5.62817,-0.04258,-0.14680
166.24000,120.06543,29.97559,-5.57898,-5.90168,-0.05002,-0.17337
166.25000,120.12688,29.84333,-5.58957,-6.00428,-0.07032,-0.14741
166.26000,120.07515,29.93420,-5.72429,-5.40937,-0.06420,-0.14616
166.27000,120.08834,29.87166,-5.77033,-5.45199,-0.06051,-0.16895
166.28000,120.17936,29.84394,-5.43903,-5.28582,-0.06499,-0.15871
166.29000,120.08100,29.88392,-5.95806,-5.56111,-0.04845,-0.14971
166.30000,120.15864,29.78043,-5.84553,-5.69931,-0.06568,-0.15494
166.31000,120.20478,29.86015,-6.04137,-5.77256,-0.06608,-0.15491
166.32000,120.07575,29.90351,-5.96755,-5.07150,-0.06393,-0.13501
166.33000,119.98860,29.95203,-5.58911,-5.29768,-0.06916,-0.14132
166.34000,120.11334,29.99524,-5.90563,-5.47990,-0.07120,-0.15738
166.35000,120.17036,30.12683,-6.16016,-5.29755,-0.07704,-0.15383
166.36000,120.06614,29.90857,-6.25346,-5.21616,-0.08115,-0.16195
166.37000,120.08811,29.87830,-6.07769,-5.32186,-0.08827,-0.13932
166.38000,120.06454,29.91706,-5.93352,-4.67722,-0.07874,-0.16683
166.39000,120.01830,29.87498,-6.11064,-5.03191,-0.06926,-0.15715
166.40000,120.14658,29.84633,-6.20927,-5.03949,-0.07106,-0.17410
166.41000,119.99464,29.97956,-6.35845,-5.02146,-0.08394,-0.14967
166.42000,120.00599,29.88453,-6.49953,-5.41486,-0.10346,-0.13938
166.43000,120.17638,29.98416,-6.16588,-4.59037,-0.09108,-0.16153
166.44000,120.11787,29.93520,-6.51250,-4.83663,-0.06491,-0.14215
166.45000,120.17552,29.92201,-6.40194,-4.65921,-0.09118,-0.16833
166.46000,120.12139,29.85730,-6.57105,-4.60974,-0.09917,-0.15169
166.47000,120.17391,29.78480,-6.28503,-4.73559,-0.10623,-0.17123
166.48000,120.08911,29.92179,-6.60254,-4.74862,-0.10081,-0.14335
166.49000,120.07694,30.02746,-6.49568,-4.73105,-0.09132,-0.14445
166.50000,120.12837,29.84308,-6.59452,-4.62507,-0.08333,-0.15265
166.51000,120.08393,29.97390,-6.64757,-4.46594,-0.08850,-0.17364
166.52000,120.17105,30.02599,-6.68905,-4.29930,-0.09271,-0.14234
166.53000,120.21154,29.75984,-6.18118,-4.55759,-0.09745,-0.15033
166.54000,120.02698,29.87843,-6.81731,-4.62605,-0.09084,-0.15213
166.55000,120.12877,29.89303,-6.67071,-4.61391,-0.10973,-0.16374
166.56000,120.05694,29.87734,-6.60650,-4.60726,-0.08470,-0.16123
166.57000,120.22074,29.83452,-6.94911,-4.22653,-0.08085,-0.16303
166.58000,120.15090,29.87555,-6.62310,-4.17301,-0.09926,-0.16175
166.59000,120.06825,30.06205,-6.97853,-4.32078,-0.10418,-0.17694
166.60000,120.03701,29.90161,-6.78928,-4.50888,-0.10759,-0.14101
166.61000,119.94268,29.83899,-6.73675,-4.08288,-0.10498,-0.17109
166.62000,119.98756,30.01960,-7.17629,-3.87283,-0.10055,-0.13743
166.63000,119.97482,29.93376,-6.69636,-4.26257,-0.12686,-0.16378
166.64000,120.04252,29.91171,-6.88159,-4.34410,-0.11000,-0.14807
166.65000,120.17106,29.98186,-7.08825,-3.99156,-0.10807,-0.16427
166.66000,120.15149,29.97326,-7.08760,-4.13186,-0.13929,-0.17043
166.67000,120.15602,29.87760,-7.11396,-4.16277,-0.10579,-0.15724
166.68000,120.06089,29.86600,-6.81447,-4.11745,-0.10941,-0.15559
166.69000,120.14600,29.95734,-6.91005,-3.83807,-0.13477,-0.16839
166.70000,120.05920,29.91166,-6.99285,-4.04716,-0.11029,-0.15066
166.71000,120.09291,29.98054,-7.04248,-3.55916,-0.08157,-0.16488
166.72000,120.16504,29.79870,-7.18502,-3.64674,-0.09688,-0.15220
166.73000,120.18845,29.88986,-7.10429,-3.67772,-0.10144,-0.17824
166.74000,120.07601,29.88635,-7.23830,-3.43249,-0.10475,-0.19738
166.75000,120.04172,30.03653,-7.05688,-3.75234,-0.12195,-0.15312
166.76000,120.09885,29.69701,-7.17023,-3.83526,-0.10474,-0.16989
166.77000,120.06974,29.78523,-7.43158,-3.12084,-0.12013,-0.14781
166.78000,120.14923,30.03994,-7.24988,-3.63766,-0.11971,-0.17637
166.79000,120.28252,29.85529,-7.18275,-3.56509,-0.12392,-0.14733
166.80000,120.14075,29.76942,-7.08757,-3.43753,-0.09684,-0.15527
166.81000,120.07418,29.96050,-7.18024,-3.15023,-0.09812,-0.15701
